Date,Close,High,Low,Open,Volume,Return
2015-04-22,28.626516342163086,28.68215799476166,28.1146141570853,28.26373337851784,150618000,0.013474034239444377
2015-04-23,28.860210418701172,29.02713536756887,28.519683794698807,28.555295265520478,183083600,0.008163552761531356
2015-04-24,28.995975494384766,29.073875160454126,28.762279892273376,29.04271597324572,178103600,0.004704230278086197
2015-04-27,29.52345848083496,29.630292895288548,29.189608576885387,29.447786651002964,387816800,0.018191593055813637
2015-04-28,29.05829620361328,29.94411036493817,28.837957432112898,29.926308024614418,475696000,-0.01575568382422532
2015-04-29,28.630971908569336,29.28754280530617,28.555300067420788,28.96927414607103,253544400,-0.014705758797751156
2015-04-30,27.854206085205078,28.63096292538986,27.72734321045829,28.63096292538986,332781600,-0.027130263892011675
2015-05-01,28.699970245361328,28.96260067120811,27.88760329147223,28.065655601372377,234050400,0.030363965771240675
2015-05-04,28.644329071044922,29.06053104342945,28.546399195189736,28.822383082045455,203953200,-0.0019387188850971127
2015-05-05,27.998878479003906,28.588678600449384,27.994426196173162,28.521907942375222,197085600,-0.022533276671977243
2015-05-06,27.823057174682617,28.21032266720479,27.455821865440612,28.16803446065941,288564000,-0.006279583821656831
2015-05-07,27.99514389038086,28.178410767717377,27.71800728161539,27.885629487903955,175763600,0.006185039789762259
2015-05-08,28.522600173950195,28.522600173950195,28.185120262756058,28.312513093384876,222201600,0.018840992053288597
2015-05-11,28.2320556640625,28.509190629213187,28.077842654395127,28.47119666325334,168143200,-0.010186466455223475
2015-05-12,28.13147735595703,28.35720737088283,27.896805580079814,28.071132405524015,192640000,-0.003562557020369561
2015-05-13,28.162761688232422,28.426487319716653,28.131472351034375,28.194051025430465,138776800,0.0011120756965423695
2015-05-14,28.81985092163086,28.81985092163086,28.419793993535126,28.47566807574468,180814000,0.02333184652387965
2015-05-15,28.779621124267578,28.940538742139225,28.654463734874764,28.846670700094613,152832000,-0.0013959058106399747
2015-05-18,29.09697914123535,29.21543188827345,28.687980569086267,28.692451449243087,203531600,0.01102717841897416
2015-05-19,29.070165634155273,29.25119709310559,28.97406045096111,29.208732250086047,178532800,-0.0009215220229539245
2015-05-20,29.06792449951172,29.273540659872967,28.907006911353793,29.05451526887897,145819600,-7.70939757193112e-05
2015-05-21,29.365177154541016,29.418817491382214,29.016523490780013,29.07016382762121,158921600,0.010226139641799747
2015-05-22,29.622196197509766,29.718301373679715,29.36741056829742,29.41211255365052,182384000,0.0087525112351996
2015-05-26,28.96958351135254,29.704888100810432,28.857835383738582,29.635604807334932,282790400,-0.022031205309891555
2015-05-27,29.510446548461914,29.559616001614543,29.065691145330188,29.130503564331832,183332800,0.01867003151417146
2015-05-28,29.452346801757812,29.490340769536083,29.300370930644732,29.470226917821137,122933200,-0.001968785752146762
2015-05-29,29.11709213256836,29.378582344414525,29.03216246349136,29.329412894978606,203538000,-0.011382952653859246
2015-06-01,29.17520523071289,29.36517844806299,29.06569422731027,29.117097420954007,128451200,0.0019958414075123
2015-06-02,29.045583724975586,29.20203046948954,28.90254621423665,29.023232728495053,134670400,-0.0044428652587797934
2015-06-03,29.081344604492188,29.264613252422404,29.032175133597924,29.20203454588129,123934000,0.0012311985138673265
2015-06-04,28.911489486694336,29.18415532079831,28.81091680598342,28.960658959092353,153800400,-0.005840689971797763
2015-06-05,28.752798080444336,28.98523614583699,28.68798565295545,28.942771302527778,142507200,-0.0054888699637226646
2015-06-08,28.562824249267578,28.877954811317277,28.34603259256239,28.808668102346388,210699200,-0.006607142395159249
2015-06-09,28.47789192199707,28.62540026627402,28.075599692874718,28.316974348291698,224301600,-0.002973526935897697
2015-06-10,28.8042049407959,28.907011331555527,28.574002313838697,28.589646987016224,156349200,0.011458468193243476
2015-06-11,28.7393856048584,29.09474386884714,28.714800877836893,28.871247590572576,141563600,-0.0022503428256648306
2015-06-12,28.422025680541992,28.681282221775838,28.408616447423533,28.64999287440507,147544800,-0.011042682981460716
2015-06-15,28.366147994995117,28.437666737767664,28.09571769560075,28.18288111006913,175955600,-0.0019659994039457063
2015-06-16,28.518125534057617,28.573999605129494,28.24322605926313,28.390732720219393,125976400,0.005357708035977016
2015-06-17,28.451082229614258,28.5807087993593,28.325923130867128,28.544950274818408,131672400,-0.002350901512208181
2015-06-18,28.580707550048828,28.67681103169269,28.433200871910305,28.435436312453145,141628800,0.004556076967070277
2015-06-19,28.294633865356445,28.567299649488653,28.24993528326398,28.542714917795315,218867600,-0.010009328292220454
2015-06-22,28.52035903930664,28.62093167835589,28.40190628949359,28.49353887316094,136157200,0.007977667250417042
2015-06-23,28.390731811523438,28.52036006149513,28.357207028925068,28.49130615931855,121075600,-0.004545076995859376
2015-06-24,28.63210678100586,29.009816016287797,28.410845955048714,28.430959800526097,221123600,0.008501893191229737
2015-06-25,28.49578094482422,28.875724008698565,28.49578094482422,28.799736077980338,127752400,-0.004761292531644146
2015-06-26,28.328155517578125,28.6052904471744,28.27451688397852,28.53377170066112,176267200,-0.005882464761034711
2015-06-29,27.831993103027344,28.265576457225944,27.820819311458745,28.039844723786928,196645600,-0.017514815401338257
2015-06-30,28.03314208984375,28.187355088609742,27.905749261993176,28.06443143667431,177482800,0.007227257712798307
2015-07-01,28.294633865356445,28.37062350108356,28.158300973290338,28.361683443636746,120955200,0.009327950990104306
2015-07-02,28.25886344909668,28.3147375057707,28.109119681303234,28.256628009390273,108844000,-0.0012642120209076513
2015-07-06,28.1605281829834,28.211933071992203,27.9035071482216,27.92362269788282,112241600,-0.003479802586201508
2015-07-07,28.09124755859375,28.194055641238762,27.662133411506012,28.135946131868533,187787200,-0.0024602033008568336
2015-07-08,27.39394187927246,27.856579159775947,27.387237262983373,27.82082063785364,243046400,-0.024822880431594307
2015-07-09,26.83519744873047,27.726947101153293,26.64522595758252,27.680013088409066,314380000,-0.020396642184773106
2015-07-10,27.55261993408203,27.68001273996736,27.08998272269413,27.253135750300856,245418000,0.02673438444871601
2015-07-13,28.08454132080078,28.106890606147157,27.78505544070762,27.943737583350398,165762000,0.019305655432816815
2015-07-14,28.0733642578125,28.24322188621343,27.945971462797072,28.169467714062108,127072400,-0.00039797918935580157
2015-07-15,28.343791961669922,28.417546127171356,28.066657112528038,28.097946448472722,134596800,0.009632892637089885
2015-07-16,28.72150230407715,28.734914943921616,28.46224753674022,28.549410939177225,144889600,0.013326034248276164
2015-07-17,28.96958351135254,28.96958351135254,28.67680396264912,28.84889703405364,184658800,0.008637473229949233
2015-07-20,29.517152786254883,29.7182980567629,29.21096059011771,29.271305535383036,235600800,0.018901523892732586
2015-07-21,29.222143173217773,29.70712976731751,29.126041394746533,29.69148679862171,307025600,-0.009994514551365685
2015-07-22,27.9862060546875,28.04878474384317,27.26431227874709,27.26431227874709,461802400,-0.04229454052032078
2015-07-23,27.972801208496094,28.404147484253883,27.950450211600703,28.20523588890487,203998000,-0.0004789804722087343
2015-07-24,27.825284957885742,28.102419848701462,27.691187540080794,28.008551826752115,168649200,-0.005273560181221604
2015-07-27,27.438636779785156,27.62637453642065,27.29336556595134,27.510155519184096,177822000,-0.013895569396172869
2015-07-28,27.574970245361328,27.693424705361824,27.38946962999341,27.574970245361328,134472400,0.004968667600739218
2015-07-29,27.487810134887695,27.601793728127678,27.3268925221116,27.523570362234157,148046800,-0.0031608415058324013
2015-07-30,27.349239349365234,27.393937921595764,27.20173099175027,27.338063853736987,134513200,-0.005041172244804826
2015-07-31,27.11009979248047,27.409583993039575,27.02293637857796,27.40064393710838,171540000,-0.008743919852027493
2015-08-03,26.47090721130371,27.39394648709443,26.265289281383765,27.15480547009025,279904000,-0.02357765504625886
2015-08-04,25.62160873413086,26.305506680668742,25.31094909794921,26.242928006494164,496554400,-0.0320842225161887
2015-08-05,25.791465759277344,26.24739828151322,25.053927504602054,25.243898962581767,397250400,0.006629444189435896
2015-08-06,25.847599029541016,26.155175530086538,25.62084723889108,26.03618659357803,211612000,0.002176428078481063
2015-08-07,25.93515968322754,26.09905125335858,25.706162309759637,25.72412335826767,154681600,0.00338757397104672
2015-08-10,26.878089904785156,26.938706292793295,26.161909053278666,26.161909053278666,219806400,0.03635721673105485
2015-08-11,25.479406356811523,26.532349173520984,25.443485976075305,26.449280616725197,388331200,-0.05203805601247813
2015-08-12,25.872285842895508,25.91269732704723,24.612796585169082,25.263869735231687,404870000,0.015419491356357895
2015-08-13,25.852083206176758,26.132718061404777,25.715133259796747,26.051895086070367,194143200,-0.00078086013896983
2015-08-14,26.033937454223633,26.11251488140785,25.596147707869093,25.665744612966623,171718000,0.007034413691018315
2015-08-17,26.3033504486084,26.41335885699809,25.93066645487652,26.05190094514377,163538800,0.01034853044640216
2015-08-18,26.155170440673828,26.366208415520436,26.045162048893072,26.13945495613372,138242800,-0.005633503162423503
2015-08-19,25.820653915405273,26.1596596092665,25.74656589772991,26.065366702875668,193146000,-0.012789690131338238
2015-08-20,25.290817260742188,25.672480035526398,25.061818225584076,25.6118636514313,274006400,-0.02051987747479056
2015-08-21,23.743961334228516,25.122440013835654,23.719265322634598,24.792413052407607,513102000,-0.06116274972714253
2015-08-24,23.15125846862793,24.42646358562322,20.6547296584936,21.299068037295623,648825200,-0.02496225702432242
2015-08-25,23.290447235107422,24.945070944636274,23.236565822944648,24.945070944636274,414406400,0.006012146884719183
2015-08-26,24.626277923583984,24.671178829059958,23.584561158231732,24.04255587523785,387098400,0.057355304301025534
2015-08-27,25.35143280029297,25.423275263018773,24.700359518356937,25.196523507050735,338464400,0.029446385643789208
2015-08-28,25.43450355529785,25.43899296023259,25.041614678414888,25.18305405746331,212657600,0.00327676765488083
2015-08-31,25.31551170349121,25.712889939424134,25.144885217060533,25.151620180114747,224917200,-0.004678363450182466
2015-09-01,24.18400001525879,25.117952326608343,24.103177004976814,24.729554478232146,307383600,-0.044696378310866924
2015-09-02,25.221220016479492,25.221220016479492,24.500549767224054,24.74750986033989,247555200,0.04288868675844659
2015-09-03,24.7789363861084,25.31999950923371,24.704848371471137,25.254892015721502,212935600,-0.017536171132169875
2015-09-04,24.531982421875,24.7969018657635,24.36135761675743,24.464631066021123,199985200,-0.00996628589642956
2015-09-08,25.21448516845703,25.270612151175783,24.767714865616448,25.088761275282092,219374400,0.027820937372490917
2015-09-09,24.72955322265625,25.598397969784315,24.64423909787911,25.540027130879814,340043200,-0.01923227631105573
2015-09-10,25.27285385131836,25.432254252358536,24.673418178492778,24.756485004003405,251571200,0.021969690425476696
2015-09-11,25.641050338745117,25.641050338745117,25.091006598413887,25.097741562219316,199662000,0.014568852793312548
2015-09-14,25.888010025024414,26.242732981471587,25.78698213712246,26.173136068155117,233453600,0.009631418487803689
2015-09-15,26.10577964782715,26.161906625643375,25.688194795845646,26.027202221456314,173364800,0.008411987734562532
2015-09-16,26.134965896606445,26.16415130746334,25.91719295592064,26.09904380983546,148694000,0.0011179995071215476
2015-09-17,25.57594108581543,26.1529263547926,25.531040188275043,25.96658608842649,256450400,-0.021389919275295655
2015-09-18,25.470420837402344,25.661253924694364,25.115699653449386,25.192031518078707,297141200,-0.004125762100367414
2015-09-21,25.865554809570312,25.901476895542967,25.517568594221718,25.519812439950506,200888000,0.015513444975660873
2015-09-22,25.459199905395508,25.63431581880713,25.261631828430936,25.45470878754108,201384800,-0.01571027210382714
2015-09-23,25.66574478149414,25.755548290091255,25.436747461787984,25.510833771985606,143026800,0.008112779540053738
2015-09-24,25.81841278076172,25.930666749373724,25.227957522492023,25.42552389061969,200878000,0.00594831751688174
2015-09-25,25.75330352783203,26.19782996706325,25.598392513532445,26.141702986561604,224607600,-0.002521814701878289
2015-09-28,25.243669509887695,25.721870733249208,25.243669509887695,25.560224766800417,208436000,-0.01978907356074011
2015-09-29,24.48483657836914,25.48389798764426,24.215427722418397,25.331232512509576,293461600,-0.030060325865909787
2015-09-30,24.763225555419922,25.041614911169578,24.4107481711117,24.73403842806435,265892000,0.01136985236392074
2015-10-01,24.60157012939453,24.610550648760675,24.091936360734138,24.48707064854985,255716400,-0.006528044000714162
2015-10-02,24.781187057495117,24.92262816309932,24.1458308568426,24.249104308937568,232079200,0.007301035143524315
2015-10-05,24.870988845825195,25.00344941859137,24.487080481274475,24.6689313610986,208258800,0.003623788808894801
2015-10-06,24.98997688293457,25.086515360355172,24.644234468750543,24.837311423591746,192787200,0.004784210143270906
2015-10-07,24.870988845825195,25.09325122259464,24.563414070108795,25.086516258580357,187062400,-0.004761430459370719
2015-10-08,24.5836124420166,24.738523424697668,24.29399707619769,24.738523424697668,247918400,-0.011554683474389926
2015-10-09,25.17183494567871,25.207755331237067,24.581377871162598,24.695877418795977,211064400,0.02392742340245979
2015-10-12,25.055082321166992,25.313266759288155,25.019161946386163,25.30877735476283,121868800,-0.004638224617461217
2015-10-13,25.097742080688477,25.245916426047607,24.848538137582143,24.879969111229823,132197200,0.001702638968599457
2015-10-14,24.743017196655273,25.037122018260597,24.59708670880229,24.985486156823974,177849600,-0.01413373692712172
2015-10-15,25.11345863342285,25.16734006012587,24.80588213497628,24.904666177981536,150694000,0.014971554755159433
2015-10-16,24.92935562133789,25.14488298423105,24.81485612100554,25.09549097574026,156930400,-0.007330850551980239
2015-10-19,25.084274291992188,25.088763697384888,24.720570792232806,24.875481827606944,119036800,0.006214307060616431
2015-10-20,25.542264938354492,25.63206844763822,24.879967268998524,24.99671063206574,195871200,0.018258078389316257
2015-10-21,25.540023803710938,25.948628187111815,25.526552162529605,25.593905229857302,167180800,-8.774220488916296e-05
2015-10-22,25.9306697845459,25.9306697845459,25.616358293070345,25.66799587833426,166616400,0.015295443098929384
2015-10-23,26.73440933227539,26.768085870162935,26.117012418156563,26.200079270371326,237467600,0.030995711040541662
2015-10-26,25.881277084350586,26.52112442109389,25.80045408256619,26.509900050927037,265335200,-0.03191139319075409
2015-10-27,25.71738052368164,26.164150763231532,25.59165493545775,25.908211895319788,279537600,-0.006332630346438606
2015-10-28,26.777063369750977,26.78380004728634,26.05639303084757,26.251715570738316,342205600,0.04120492929260555
2015-10-29,27.059940338134766,27.095862428854197,26.552551940309957,26.649090418043976,204909200,0.010564152031075302
2015-10-30,26.82870101928711,27.214854981655755,26.817474936227175,27.163217397583754,197461200,-0.008545448214524631
2015-11-02,27.20586585998535,27.246277348226286,26.853388545329153,27.120553479414163,128813200,0.014058259489607705
2015-11-03,27.517934799194336,27.72448166785264,27.09810438569282,27.118310988528656,182076000,0.011470649043667347
2015-11-04,27.38996124267578,27.79856551401117,27.304648865270526,27.643654529359786,179544400,-0.004650550902617234
2015-11-05,27.263704299926758,27.66278529417685,27.096857762994112,27.473390486687432,158210800,-0.004609606477000261
2015-11-06,27.295269012451172,27.46437071550903,27.19606384972077,27.306543147398287,132169200,0.001157755827204232
2015-11-09,27.18479347229004,27.46437451166946,27.067550365515352,27.272726232418982,135485600,-0.004047424486299689
2015-11-10,26.328006744384766,26.62111704753071,26.167924007192934,26.357318806814234,236511600,-0.03151713213413265
2015-11-11,26.17919921875,26.47456298485306,25.97627682516367,26.237821625828612,180872000,-0.005652061968819733
2015-11-12,26.091264724731445,26.33928020245648,26.0754819685178,26.213018152747313,130102400,-0.003358945141285097
2015-11-13,25.329185485839844,26.05745107970351,25.313402725363137,25.974026934217,183249600,-0.029208213819134632
2015-11-16,25.744047164916992,25.75757475270898,25.02705576868221,25.11273335835102,152426800,0.016378800625431733
2015-11-17,25.633563995361328,25.940201887265186,25.550139869410955,25.910889824535648,110467600,-0.004291600650352501
2015-11-18,26.445253372192383,26.490346474150318,26.041663744960058,26.10028615365863,186698800,0.031665100373008626
2015-11-19,26.781200408935547,26.99990555589241,26.325753907173436,26.524165955037567,173183200,0.012703490944670603
2015-11-20,26.898447036743164,27.038236688009746,26.796984974813444,26.875898765075483,137148400,0.004377945201011091
2015-11-23,26.54897117614746,26.995400492936465,26.456528072899424,26.891683253129298,129930000,-0.012992417745095852
2015-11-24,26.803747177124023,26.909717854981725,26.406923078164844,26.454271349511398,171212800,0.009596454766030993
2015-11-25,26.61210060119629,26.88266438050869,26.587298878421198,26.878154038081426,85553200,-0.007149991926923449
2015-11-27,26.5625,26.697782764238298,26.515151720593316,26.670725867352278,52185600,-0.0018638363780294487
2015-11-30,26.6729736328125,26.923244268894898,26.548965040090113,26.60307709864564,156721200,0.004159007352941169
2015-12-01,26.456523895263672,26.787963503541896,26.348299770228813,26.774435917960403,139409600,-0.008114945882245261
2015-12-02,26.2175235748291,26.630132077162514,26.17243048263372,26.456520059808778,133546400,-0.009033700775684883
2015-12-03,25.974021911621094,26.332518430543608,25.753063307673987,26.278406365114538,166278000,-0.00928774460764814
2015-12-04,26.837568283081055,26.887171726276318,25.953730430375632,25.994314909336165,231108000,0.03324654050105358
2015-12-07,26.66846466064453,27.024705981494215,26.562493988729248,26.826293943140787,128336800,-0.006301003900682334
2015-12-08,26.657190322875977,26.740612719707226,26.34829729300567,26.497105880985725,137238000,-0.00042275916187983764
2015-12-09,26.068721771240234,26.535442449574763,25.946968326432316,26.524168313499498,185445600,-0.022075415469827164
2015-12-10,26.19272804260254,26.366340100948968,26.043919427068637,26.163417697774005,116850800,0.004756898801962395
2015-12-11,25.51856803894043,26.016854059889774,25.444162895310484,25.97176097173341,187544800,-0.025738441698993197
2015-12-14,25.360742568969727,25.405835660786718,24.754230678941422,25.293101211053052,257274800,-0.006184730652984416
2015-12-15,24.912065505981445,25.432899985798112,24.880499988440032,25.23899653793419,213292400,-0.017691795173902514
2015-12-16,25.10370635986328,25.250261488081605,24.531016870835494,25.04283051408798,224954000,0.007692692275388602
2015-12-17,24.571603775024414,25.308886390037067,24.571603775024414,25.257027781306913,179091200,-0.021196176262227695
2015-12-18,23.90646743774414,24.693353425186913,23.856864004003178,24.555818977347712,385813200,-0.027069309084185478
2015-12-21,24.199583053588867,24.208602018100272,23.802757216044906,24.18830891790171,190362400,0.012260933850140932
2015-12-22,24.177034378051758,24.287513673273768,24.001167165819563,24.21536368371368,131157600,-0.000931779505753294
2015-12-23,24.488178253173828,24.54229030947934,24.17026626697252,24.186049021736263,130629600,0.012869397886307032
2015-12-24,24.35741424560547,24.57611943692624,24.339376313906637,24.57611943692624,54281600,-0.005339883033210535
2015-12-28,24.084585189819336,24.280743730591613,23.940285247248124,24.258195466909672,106816800,-0.011201068103333545
2015-12-29,24.517498016357422,24.673072173252784,24.093616925342705,24.116163480787502,123724800,0.017974684767295912
2015-12-30,24.197328567504883,24.50847511109567,24.16576305091705,24.481419936987034,100855200,-0.013058814102439475
2015-12-31,23.73286247253418,24.131941762427935,23.63365558276081,24.1274331402526,163649200,-0.01919493276602624
2016-01-04,23.75315284729004,23.75766318946608,22.99783223080675,23.135368423920035,270597600,0.0008549484824824649
2016-01-05,23.157913208007812,23.865885498795894,23.090273562249713,23.843338950209862,223164000,-0.02505939498259646
2016-01-06,22.704713821411133,23.08124813005557,22.51757597242182,22.673148318198916,273829600,-0.019569957902768498
2016-01-07,21.74648094177246,22.576206800086034,21.74197231936601,22.24927748958022,324377600,-0.042204138188037144
2016-01-08,21.861469268798828,22.346227857182512,21.8163761667038,22.219965795163166,283192000,0.005287675156925742
2016-01-11,22.2154541015625,22.334952363018157,21.94714551589993,22.31466098436711,198957600,0.016192179419014963
2016-01-12,22.537878036499023,22.70247114149596,22.285352170810707,22.670905623308887,196616800,0.014513497381709817
2016-01-13,21.958419799804688,22.815202454840886,21.93812842101598,22.619043858925938,249758400,-0.025710416737366848
2016-01-14,22.43866539001465,22.65511705954085,21.586393176948658,22.08693443736933,252680400,0.02187068079526533
2016-01-15,21.899797439575195,22.030569837123405,21.500718174178445,21.690111257365654,319335600,-0.024015151573107962
2016-01-19,21.793827056884766,22.242509734760187,21.53228227890464,22.18839767456103,212350800,-0.004838875016210387
2016-01-20,21.823143005371094,22.138799924660283,21.063311915676838,21.4420998747855,289337600,0.001345149175030702
2016-01-21,21.712665557861328,22.068905273301098,21.406027577848185,21.884020760663052,208646000,-0.0050623985501343505
2016-01-22,22.867053985595703,22.876072947450872,22.179374916002143,22.237995587774115,263202000,0.05316659185202699
