Date,Close,High,Low,Open,Volume,Return,Target_Return,Target_Class,Ticker
2015-02-17,28.424089431762695,28.657566551525495,28.22174236844016,28.34848665436432,252609600,0.005901731187531567,0.006962498479272661,1,AAPL
2015-02-18,28.621992111206055,28.63533308100466,28.33959580975443,28.379620415611313,179566800,0.006962498479272661,-0.0020976709108995184,0,AAPL
2015-02-19,28.561952590942383,28.690920945904033,28.535270652992356,28.56862307542989,149449600,-0.0020976709108995184,0.008174527030244239,1,AAPL
2015-02-20,28.795433044433594,28.795433044433594,28.47301381634293,28.599756429130103,195793600,0.008174527030244239,0.02702717740493199,1,AAPL
2015-02-23,29.573692321777344,29.573692321777344,28.8310154492011,28.91106467691681,283896400,0.02702717740493199,-0.006241030389164015,0,AAPL
2015-02-24,29.389122009277344,29.707096422877633,29.16676351327653,29.56033900121596,276912400,-0.006241030389164015,-0.025572734392827146,0,AAPL
2015-02-25,28.637561798095703,29.2623922966303,28.49525243380308,29.25349605284289,298846800,-0.025572734392827146,0.012655909387898179,1,AAPL
2015-02-26,28.999996185302734,29.100056835246285,28.15281081330094,28.637550731789126,365150000,0.012655909387898179,-0.015028001854732409,0,AAPL
2015-02-27,28.564184188842773,29.03336092029741,28.515265030649584,28.906614903272516,248059200,-0.015028001854732409,0.004904025872572548,1,AAPL
2015-03-02,28.70426368713379,28.968870897881935,28.528601929913908,28.739841868545096,192386800,0.004904025872572548,0.0020914592644536434,1,AAPL
2015-03-03,28.764297485351562,28.799875661866288,28.481901222763646,28.675355436986415,151265200,0.0020914592644536434,-0.006338864790512155,0,AAPL
2015-03-04,28.58196449279785,28.80877114769695,28.533048736762723,28.70648812200263,126665200,-0.006338864790512155,-0.016570503886472965,0,AAPL
2015-03-05,28.108346939086914,28.628665165462678,27.96381353293991,28.59086461666674,226068400,-0.016570503886472965,0.0015031008282695435,1,AAPL
2015-03-06,28.150596618652344,28.76652915478048,28.07499551379345,28.550841055153878,291368400,0.0015031008282695435,0.004265188339063197,1,AAPL
2015-03-09,28.27066421508789,28.81099722348831,27.808158051686863,28.452998147289698,354114000,0.004265188339063197,-0.020685711818334562,0,AAPL
2015-03-10,27.68586540222168,28.288456909775928,27.52799102465237,28.108347014999616,275426400,-0.020685711818334562,-0.01823157485442839,0,AAPL
2015-03-11,27.181108474731445,27.743675330611506,27.152202474172537,27.73922890608748,275756000,-0.01823157485442839,0.01807900494072978,1,AAPL
2015-03-12,27.672515869140625,27.77257821643837,27.045464939292476,27.196668793831925,193450800,0.01807900494072978,-0.0069100122081270365,0,AAPL
2015-03-13,27.481298446655273,27.88376866459354,27.25671748303135,27.661410065508203,207309200,-0.0069100122081270365,0.011003660090164402,1,AAPL
2015-03-16,27.783693313598633,27.783693313598633,27.321188932610713,27.54576979144797,143497200,0.011003660090164402,0.016727036271946272,1,AAPL
2015-03-17,28.248432159423828,28.31069228587761,27.93935389134169,27.99494353231274,204092400,0.016727036271946272,0.011256209692785735,1,AAPL
2015-03-18,28.566402435302734,28.719830373617224,28.09944983193032,28.239535104003725,261083600,0.011256209692785735,-0.0075504996921283984,0,AAPL
2015-03-19,28.350711822509766,28.739839239681466,28.328476309392133,28.62865997763241,183238000,-0.0075504996921283984,-0.012549029738956108,0,AAPL
2015-03-20,27.994937896728516,28.55083249807218,27.830393067587416,28.517480077372603,274780400,-0.012549029738956108,0.010405378060570625,1,AAPL
2015-03-23,28.286235809326172,28.428545170097408,28.132807840557245,28.266224350684,150838800,0.010405378060570625,-0.004087825504476172,0,AAPL
2015-03-24,28.17060661315918,28.470788634512814,28.141698914517413,28.290680439577347,131369200,-0.004087825504476172,-0.02612686364497785,0,AAPL
2015-03-25,27.43459701538086,28.19951096263978,27.43459701538086,28.13725084069286,206620800,-0.02612686364497785,0.00697021544630938,1,AAPL
2015-03-26,27.625822067260742,27.768131384433865,27.261154229947007,27.296732407470724,190291600,0.00697021544630938,-0.00796844106834027,0,AAPL
2015-03-27,27.40568733215332,27.728106504535486,27.330086250365834,27.699200507933366,158184800,-0.00796844106834027,0.025314450603066918,1,AAPL
2015-03-30,28.09944725036621,28.106117734643387,27.572456938477448,27.58357554324668,188398800,0.025314450603066918,-0.015351811266787418,0,AAPL
2015-03-31,27.66806983947754,28.126127833374003,27.652504811426518,28.03718408888496,168362400,-0.015351811266787418,-0.001446501204981021,0,AAPL
2015-04-01,27.628047943115234,27.821500479076686,27.372335288856576,27.754792240066255,162485600,-0.001446501204981021,0.008611704174523727,1,AAPL
2015-04-02,27.8659725189209,27.91933809418971,27.614707976255076,27.801488337926436,128880400,0.008611704174523727,0.01619844768526879,1,AAPL
2015-04-06,28.317358016967773,28.352936195517167,27.645836013226795,27.676966071227053,148776000,0.01619844768526879,-0.01052217799391919,0,AAPL
2015-04-07,28.019397735595703,28.48857265465359,28.01272725139245,28.381841514479785,140049200,-0.01052217799391919,-0.0032535220337538417,0,AAPL
2015-04-08,27.92823600769043,28.106123541988197,27.788150719542283,27.983825650100826,149316800,-0.0032535220337538417,0.007643330458812159,1,AAPL
2015-04-09,28.141700744628906,28.146148866152842,27.719220808765048,27.983826359755124,129936000,0.007643330458812159,0.004266536607900662,1,AAPL
2015-04-10,28.261768341064453,28.286227914663616,27.85262946715282,28.00605569663922,160752000,0.004266536607900662,-0.0019667542804340243,0,AAPL
2015-04-13,28.20618438720703,28.58864309715633,28.152818805185365,28.54416866862595,145460400,-0.0019667542804340243,-0.00433589998055206,0,AAPL
2015-04-14,28.083885192871094,28.304019679612928,27.997165495170943,28.239535497342878,102098400,-0.00433589998055206,0.0038002467256956773,1,AAPL
2015-04-15,28.190610885620117,28.268436022782996,28.01939558386178,28.108339324816825,115881600,0.0038002467256956773,-0.004811299378301714,0,AAPL
2015-04-16,28.054977416992188,28.261770933185833,28.04163644706391,28.07943699283474,113476000,-0.004811299378301714,-0.011254623734982538,0,AAPL
2015-04-17,27.739229202270508,28.04830745205387,27.674745018986492,27.917116721430638,207828000,-0.011254623734982538,0.022845775851428884,1,AAPL
2015-04-20,28.372953414916992,28.488579125779587,27.832622017726813,27.921565785715647,188217200,0.022845775851428884,-0.0054075133377822215,0,AAPL
2015-04-21,28.219526290893555,28.50636734678086,28.16615901385577,28.484133526040274,129740400,-0.0054075133377822215,0.0134739342780974,1,AAPL
2015-04-22,28.599754333496094,28.65534396850471,28.088330709293473,28.23731052396591,150618000,0.0134739342780974,0.008163588962038615,1,AAPL
2015-04-23,28.83323097229004,28.999999874384436,28.493022683451226,28.528600863532645,183083600,0.008163588962038615,0.0047045306923363395,1,AAPL
2015-04-24,28.9688777923584,29.04670465860285,28.735400586547975,29.015574590689656,178103600,0.0047045306923363395,0.01819122750243851,1,AAPL
2015-04-27,29.49585723876953,29.60259177459487,29.16231944838953,29.42025615391798,387816800,0.01819122750243851,-0.01575548986169717,0,AAPL
2015-04-28,29.03113555908203,29.91612175432839,28.811002737132416,29.898336053763348,475696000,-0.01575548986169717,-0.014706114235662038,0,AAPL
2015-04-29,28.60420036315918,29.26015732972162,28.5285992793757,28.942186269320725,253544400,-0.014706114235662038,-0.027129650455005927,0,AAPL
2015-04-30,27.82817840576172,28.604209424575753,27.70143407491552,28.604209424575753,332781600,-0.027129650455005927,0.030363235590453064,1,AAPL
2015-05-01,28.673131942749023,28.93551677409575,27.861524660384124,28.039410467610814,234050400,0.030363235590453064,-0.0019385379305060235,0,AAPL
2015-05-04,28.6175479888916,29.033360832273065,28.519709672801845,28.795435527880013,203953200,-0.0019385379305060235,-0.02253323599823165,0,AAPL
2015-05-05,27.972702026367188,28.56195073733543,27.968253906023552,28.495242503867665,197085600,-0.02253323599823165,-0.006279664349976732,0,AAPL
2015-05-06,27.797042846679688,28.18394624917403,27.430150899410055,28.141697581751504,288564000,-0.006279664349976732,0.006185132954970252,1,AAPL
2015-05-07,27.968971252441406,28.15206679371887,27.692093738472852,27.859559234892988,175763600,0.006185132954970252,0.018841028612236466,1,AAPL
2015-05-08,28.495935440063477,28.495935440063477,28.158771026473666,28.28604476221257,222201600,0.018841028612236466,-0.010186761420305945,0,AAPL
2015-05-11,28.20565414428711,28.482529943603403,28.051585348625007,28.444571508121946,168143200,-0.010186761420305945,-0.003562375311792376,0,AAPL
2015-05-12,28.105175018310547,28.330693980436152,27.870722655591305,28.044886489132676,192640000,-0.003562375311792376,0.0011123699254695918,1,AAPL
2015-05-13,28.136438369750977,28.399917500772432,28.105178278235485,28.167698461266472,138776800,0.0011123699254695918,0.023331439979006996,1,AAPL
2015-05-14,28.79290199279785,28.79290199279785,28.393219150803873,28.449040986155204,180814000,0.023331439979006996,-0.0013957549573645478,0,AAPL
2015-05-15,28.752714157104492,28.913481328066453,28.627673781266235,28.81970104618776,152832000,-0.0013957549573645478,0.011027480939425516,1,AAPL
2015-05-18,29.06978416442871,29.18812620170231,28.66116785555959,28.665634557087365,203531600,0.011027480939425516,-0.0009218592109055956,0,AAPL
2015-05-19,29.042985916137695,29.223848116196663,28.946970588357917,29.18142297650986,178532800,-0.0009218592109055956,-7.696910380050603e-05,0,AAPL
2015-05-20,29.04075050354004,29.246174444717788,28.879983348341042,29.027353808455853,145819600,-7.696910380050603e-05,0.010225988043781387,1,AAPL
2015-05-21,29.33772087097168,29.391311054384847,28.989393196521394,29.04298337993456,158921600,0.010225988043781387,0.008752770795144693,1,AAPL
2015-05-22,29.594507217407227,29.690522560457005,29.339959745898334,29.38461994662565,182384000,0.008752770795144693,-0.02203100081238485,0,AAPL
2015-05-26,28.9425106048584,29.677128031092586,28.83086690907407,29.607909484841535,282790400,-0.02203100081238485,0.01866970216771069,1,AAPL
2015-05-27,29.482858657836914,29.531982144843504,29.038519035042373,29.10327086404503,183332800,0.01866970216771069,-0.0019687518862191444,0,AAPL
2015-05-28,29.424814224243164,29.46277267458474,29.272980422876845,29.442677625656042,122933200,-0.0019687518862191444,-0.01138264883230955,0,AAPL
2015-05-29,29.089881896972656,29.351127743404934,29.005031595584374,29.302004243348065,203538000,-0.01138264883230955,0.001995347860102248,1,AAPL
2015-06-01,29.147926330566406,29.337721922416165,29.038517720264473,29.089872851775468,128451200,0.001995347860102248,-0.004442835279468982,0,AAPL
2015-06-02,29.0184268951416,29.17472736620968,28.87552312058011,28.99609679623413,134670400,-0.004442835279468982,0.0012309046929301903,1,AAPL
2015-06-03,29.05414581298828,29.237243055991655,29.005022328626115,29.174722877184216,123934000,0.0012309046929301903,-0.0058407088941320184,0,AAPL
2015-06-04,28.884449005126953,29.156859818974553,28.783970388532666,28.93357249005647,153800400,-0.0058407088941320184,-0.005488527625551631,0,AAPL
2015-06-05,28.725915908813477,28.958136658313954,28.66116407712451,28.91571151713053,142507200,-0.005488527625551631,-0.006606884840916205,0,AAPL
2015-06-08,28.5361270904541,28.85096310562746,28.319538065016676,28.781741157699003,210699200,-0.006606884840916205,-0.002973434727506552,0,AAPL
2015-06-09,28.451276779174805,28.598647263681052,28.049360528202932,28.290509597367066,224301600,-0.002973434727506552,0.011458259799795645,1,AAPL
2015-06-10,28.777278900146484,28.87998918795648,28.54729146556497,28.562921514172693,156349200,0.011458259799795645,-0.002250327454723977,0,AAPL
2015-06-11,28.712520599365234,29.0675466815236,28.687958853657094,28.844259323120394,141563600,-0.002250327454723977,-0.01104285145841899,0,AAPL
2015-06-12,28.39545249938965,28.654466648645087,28.382055803237584,28.623206555258715,147544800,-0.01104285145841899,-0.001965891279166021,0,AAPL
2015-06-15,28.339630126953125,28.411082010997315,28.06945263717518,28.156534567618184,175955600,-0.001965891279166021,0.00535780819764109,1,AAPL
2015-06-16,28.49146842956543,28.54729027276738,28.216825914998417,28.364194695206884,125976400,0.00535780819764109,-0.0023510257746572893,0,AAPL
2015-06-17,28.424484252929688,28.553989639077844,28.299442161288418,28.518264543999997,131672400,-0.0023510257746572893,0.004555911525869094,1,AAPL
2015-06-18,28.553983688354492,28.649997310216285,28.406614933605677,28.408848283941207,141628800,0.004555911525869094,-0.010009143976448143,0,AAPL
2015-06-19,28.2681827545166,28.540593638270437,28.223525958691983,28.516031889502628,218867600,-0.010009143976448143,0.007977710048041597,1,AAPL
2015-06-22,28.493698120117188,28.594176743554687,28.37535610029832,28.46690302554514,136157200,0.007977710048041597,-0.004544710910519223,0,AAPL
2015-06-23,28.36420249938965,28.493709620102408,28.33070904354353,28.464682866928,121075600,-0.004544710910519223,0.00850164121323016,1,AAPL
2015-06-24,28.605344772338867,28.982700968359474,28.384290755618192,28.404385800980332,221123600,0.00850164121323016,-0.004761679644104566,0,AAPL
2015-06-25,28.469135284423828,28.84872307346394,28.469135284423828,28.77280619707479,127752400,-0.004761679644104566,-0.00588234269456589,0,AAPL
2015-06-26,28.30167007446289,28.578545896423,28.248081590368365,28.5070940164479,176267200,-0.00588234269456589,-0.0175147622094447,0,AAPL
2015-06-29,27.805973052978516,28.239151051350287,27.794809707755416,28.01363035385756,196645600,-0.0175147622094447,0.007227229880388375,1,AAPL
2015-06-30,28.006933212280273,28.16100203350133,27.879659487133807,28.03819330592696,177482800,0.007227229880388375,0.009328031036321294,1,AAPL
2015-07-01,28.2681827545166,28.34410135167553,28.131977312639684,28.335169651801092,120955200,0.009328031036321294,-0.0012637081362520952,0,AAPL
2015-07-02,28.232460021972656,28.28828187320019,28.08285616598661,28.230226670930197,108844000,-0.0012637081362520952,-0.0034801519260313496,0,AAPL
2015-07-06,28.134206771850586,28.185563613137802,27.87742597250915,27.897522720333654,112241600,-0.0034801519260313496,-0.002460267760384105,0,AAPL
2015-07-07,28.06498908996582,28.167701072115218,27.636276059999904,28.109645880970817,187787200,-0.002460267760384105,-0.02482313437750372,0,AAPL
2015-07-08,27.368328094482422,27.83053280154354,27.361629747119487,27.794807714425502,243046400,-0.02482313437750372,-0.020396496285495558,0,AAPL
2015-07-09,26.810110092163086,27.701026076730777,26.620316199206663,27.654135941074284,314380000,-0.020396496285495558,0.026734358649363577,1,AAPL
2015-07-10,27.5268611907959,27.65413489807677,27.06465649556041,27.22765699259238,245418000,0.026734358649363577,0.019305982683069045,1,AAPL
2015-07-13,28.05829429626465,28.080622694595846,27.759088307274325,27.917622150037687,165762000,0.019305982683069045,-0.0003982834994048501,0,AAPL
2015-07-14,28.047119140625,28.216817973189364,27.919845442088477,28.14313275205059,127072400,-0.0003982834994048501,0.00963340598097151,1,AAPL
2015-07-15,28.31730842590332,28.39099367786338,28.040432522730956,28.071692622917464,134596800,0.00963340598097151,0.01332556490872383,1,AAPL
2015-07-16,28.694652557373047,28.70805265866787,28.43564014939327,28.522722068791797,144889600,0.01332556490872383,0.008637778310428335,1,AAPL
2015-07-17,28.9425106048584,28.9425106048584,28.650004667038697,28.821936912533218,184658800,0.008637778310428335,0.01890121338104489,1,AAPL
2015-07-20,29.489559173583984,29.690516406826855,29.183653216059472,29.243941748870032,235600800,0.01890121338104489,-0.009994294038259577,0,AAPL
2015-07-21,29.19483184814453,29.679365168627434,29.098819887415143,29.66373682001616,307025600,-0.009994294038259577,-0.042294776728840744,0,AAPL
2015-07-22,27.96004295349121,28.022563140520017,27.238824045015008,27.238824045015008,461802400,-0.042294776728840744,-0.00047915580169743954,0,AAPL
2015-07-23,27.946645736694336,28.377588689764913,27.924315638702303,28.178863083176353,203998000,-0.00047915580169743954,-0.00527337702175068,0,AAPL
2015-07-24,27.799272537231445,28.076148348962484,27.665300480171084,27.98236807937494,168649200,-0.00527337702175068,-0.013895467012468465,0,AAPL
2015-07-27,27.412988662719727,27.60055093250438,27.267853240365948,27.484440550364504,177822000,-0.013895467012468465,0.0049685850581615565,1,AAPL
2015-07-28,27.549192428588867,27.667536154204573,27.36386522413786,27.549192428588867,134472400,0.0049685850581615565,-0.003160752800994149,0,AAPL
2015-07-29,27.462116241455078,27.575993289929094,27.301349044444144,27.497843042367567,148046800,-0.003160752800994149,-0.005041304875976982,0,AAPL
2015-07-30,27.323671340942383,27.36832812577778,27.176300884600714,27.31250629295996,134513200,-0.005041304875976982,-0.008743934667986175,0,AAPL
2015-07-31,27.084754943847656,27.383959160865977,26.997673017787267,27.37502746286655,171540000,-0.008743934667986175,-0.023577817007239044,0,AAPL
2015-08-03,26.446155548095703,27.368331734567274,26.240729881542865,27.129414326745238,279904000,-0.023577817007239044,-0.032083743406790544,0,AAPL
2015-08-04,25.59766387939453,26.28092268429403,25.28729457236192,26.218402493459756,496554400,-0.032083743406790544,0.006629312007229604,1,AAPL
2015-08-05,25.767358779907227,26.22286514738283,25.030509893554626,25.220303787449335,397250400,0.006629312007229604,0.0021763176285281016,1,AAPL
2015-08-06,25.823436737060547,26.130725715606143,25.59689691360648,26.011848009757106,211612000,0.0021763176285281016,0.003387272158676291,1,AAPL
2015-08-07,25.910907745361328,26.07464606067443,25.682124507072878,25.700068760225193,154681600,0.003387272158676291,0.036357311102176215,1,AAPL
2015-08-10,26.85295867919922,26.913518390407532,26.13744746242508,26.13744746242508,219806400,0.036357311102176215,-0.05203796036618191,0,AAPL
2015-08-11,25.455585479736328,26.507543892764915,25.419698681217923,26.424552997349956,388331200,-0.05203796036618191,0.015419684224360575,1,AAPL
2015-08-12,25.848102569580078,25.888476280418214,24.589790578259198,25.24025515898116,404870000,0.015419684224360575,-0.0007809265893586881,0,AAPL
2015-08-13,25.827917098999023,26.108289621325852,25.691095171202885,26.027542197995082,194143200,-0.0007809265893586881,0.007034570694160358,1,AAPL
2015-08-14,26.009605407714844,26.088109394236614,25.572224831908866,25.641756689791208,171718000,0.007034570694160358,0.010348311637188523,1,AAPL
2015-08-17,26.27876091003418,26.38866647768475,25.90642531782848,26.027546472717383,163538800,0.010348311637188523,-0.005633330935728487,0,AAPL
2015-08-18,26.13072395324707,26.341564676953208,26.020818383154,26.115023157519488,138242800,-0.005633330935728487,-0.012789611697788916,0,AAPL
2015-08-19,25.79652214050293,26.135211002376796,25.72250336489135,26.041006221375795,193146000,-0.012789611697788916,-0.020520071007297913,0,AAPL
2015-08-20,25.267175674438477,25.648481674930427,25.038390705136656,25.587921954384836,274006400,-0.020520071007297913,-0.06116275820306316,0,AAPL
2015-08-21,23.721765518188477,25.098955598190983,23.697092592385616,24.769237145424192,513102000,-0.06116275820306316,-0.024962296083866242,0,AAPL
2015-08-24,23.129615783691406,24.40362879000235,20.635420824502845,21.27915685105936,648825200,-0.024962296083866242,0.006012165012724058,1,AAPL
2015-08-25,23.268674850463867,24.921751784034296,23.214843807743076,24.921751784034296,414406400,0.006012165012724058,0.057355280594995506,1,AAPL
2015-08-26,24.603256225585938,24.64811515577482,23.562513301625625,24.020079865579447,387098400,0.057355280594995506,0.02944649556344303,1,AAPL
2015-08-27,25.327735900878906,25.39951120986132,24.67727120064296,25.172971406945223,338464400,0.02944649556344303,0.0032765199380557775,1,AAPL
2015-08-28,25.410722732543945,25.415207939962393,25.01820119999396,25.159508335659048,212657600,0.0032765199380557775,-0.004678388207891682,0,AAPL
2015-08-31,25.291841506958008,25.688848191209384,25.12137455759357,25.128103223405958,224917200,-0.004678388207891682,-0.04469635433347996,0,AAPL
2015-09-01,24.161388397216797,25.094467479451218,24.080640955039204,24.70643277628633,307383600,-0.04469635433347996,0.04288895874379883,1,AAPL
2015-09-02,25.19764518737793,25.19764518737793,24.47764856445594,24.724377818540738,247555200,0.04288895874379883,-0.017536000595875012,0,AAPL
2015-09-03,24.755779266357422,25.29633673971069,24.681760490568845,25.23129009231393,212935600,-0.017536000595875012,-0.009966671181597442,0,AAPL
2015-09-04,24.50904655456543,24.77371831536382,24.338581272955686,24.441758168011564,199985200,-0.009966671181597442,0.027821135567957178,1,AAPL
2015-09-08,25.190916061401367,25.24699057971898,24.744563374745553,25.065309687972633,219374400,0.027821135567957178,-0.0192327043501338,0,AAPL
2015-09-09,24.7064266204834,25.5744588407277,24.6211922798336,25.516142589108206,340043200,-0.0192327043501338,0.021970028756416404,1,AAPL
2015-09-10,25.24922752380371,25.408478909378395,24.65035223341905,24.73334140390754,251571200,0.021970028756416404,0.014568887872948189,1,AAPL
2015-09-11,25.617080688476562,25.617080688476562,25.067551137537496,25.07427980539464,199662000,0.014568887872948189,0.009631272407571556,1,AAPL
2015-09-14,25.863805770874023,26.218197075541763,25.762872340007302,26.148665232556162,233453600,0.009631272407571556,0.00841241163494355,1,AAPL
2015-09-15,26.081382751464844,26.137457276372967,25.66418814924771,26.00287875884521,173364800,0.00841241163494355,0.0011175826866389738,1,AAPL
2015-09-16,26.110530853271484,26.139688977053208,25.892961520704546,26.074642352071283,148694000,0.0011175826866389738,-0.021389702046205272,0,AAPL
2015-09-17,25.552034378051758,26.128480319144057,25.507175450917547,25.942314231404556,256450400,-0.021389702046205272,-0.004125665979304527,0,AAPL
2015-09-18,25.44661521911621,25.63726994658994,25.092225570992877,25.168486092975602,297141200,-0.004125665979304527,0.015513341785748258,1,AAPL
2015-09-21,25.84137725830078,25.877265766487003,25.493716319352583,25.49595806767053,200888000,0.015513341785748258,-0.01571043030857544,0,AAPL
2015-09-22,25.43539810180664,25.61035029936734,25.238014731218577,25.430911182697873,201384800,-0.01571043030857544,0.008112872478323707,1,AAPL
2015-09-23,25.641752243041992,25.73147180261867,25.412968991816815,25.486986045553678,143026800,0.008112872478323707,0.005948155647757636,1,AAPL
2015-09-24,25.794273376464844,25.906422391145128,25.2043701752995,25.401751825083856,200878000,0.005948155647757636,-0.0025217345522962065,0,AAPL
2015-09-25,25.72922706604004,26.173337922710438,25.57446087623308,26.117263414665388,224607600,-0.0025217345522962065,-0.019788687889306655,0,AAPL
2015-09-28,25.22007942199707,25.697833768612547,25.22007942199707,25.536338859542884,208436000,-0.019788687889306655,-0.030060763458884976,0,AAPL
2015-09-29,24.461944580078125,25.460071920955418,24.192787606840596,25.307549179785273,293461600,-0.030060763458884976,0.011369732362404239,1,AAPL
2015-09-30,24.740070343017578,25.018199386771588,24.387922547788225,24.7109105075078,265892000,0.011369732362404239,-0.0065276007364780675,0,AAPL
2015-10-01,24.578577041625977,24.587549167630684,24.06941958622165,24.464184574138518,255716400,-0.0065276007364780675,0.007300570615833779,1,AAPL
2015-10-02,24.758014678955078,24.89932352588932,24.123252586823476,24.226429470036592,232079200,0.007300570615833779,0.0036241759647097638,1,AAPL
2015-10-05,24.847742080688477,24.980078843346252,24.464192552999453,24.645873457889355,208258800,0.0036241759647097638,0.004784080412835401,1,AAPL
2015-10-06,24.966615676879883,25.06306390790795,24.621196470669094,24.814092932725227,192787200,0.004784080412835401,-0.004761301961382247,0,AAPL
2015-10-07,24.847742080688477,25.069796710138203,24.54045479328295,25.063068041254667,187062400,-0.004761301961382247,-0.011554516785540758,0,AAPL
2015-10-08,24.560638427734375,24.715404642141984,24.271293714878546,24.715404642141984,247918400,-0.011554516785540758,0.023926895774493806,1,AAPL
2015-10-09,25.148298263549805,25.18418506209718,24.558393290241394,24.672785776174173,211064400,0.023926895774493806,-0.00463816664923522,0,AAPL
2015-10-12,25.03165626525879,25.289599305526835,24.99576947538888,25.285114098514818,121868800,-0.00463816664923522,0.0017030132361846029,1,AAPL
2015-10-13,25.07428550720215,25.222321367497184,24.82531447232261,24.856716070302124,132197200,0.0017030132361846029,-0.014133875119455186,0,AAPL
2015-10-14,24.71988868713379,25.01371859456382,24.574094607652142,24.96213099969483,177849600,-0.014133875119455186,0.01497128817829707,1,AAPL
2015-10-15,25.089977264404297,25.14380831136145,24.782688353476704,24.881380032279928,150694000,0.01497128817829707,-0.007330489463048595,0,AAPL
2015-10-16,24.906055450439453,25.121381371126688,24.79166296682932,25.072035526774933,156930400,-0.007330489463048595,0.0062139941457868275,1,AAPL
2015-10-19,25.060821533203125,25.0653067411875,24.69745808117051,24.85222428113486,119036800,0.0062139941457868275,0.018258420980208134,1,AAPL
