Date,Close,High,Low,Open,Volume,Return,Target_Return,Target_Class
2015-02-11,27.768136978149414,27.777031524322094,27.238924204334104,27.29896027042317,294247200,0.02343902624372074,0.01265219544237417,1
2015-02-12,28.119464874267578,28.346271568231803,27.92156588046305,28.030521105976927,297898000,0.01265219544237417,0.004902291290237448,1
2015-02-13,28.257314682006836,28.301785697276678,27.939342003092037,28.301785697276678,217088800,0.004902291290237448,0.005902205276000938,1
2015-02-17,28.424095153808594,28.65757232057261,28.22174804975162,28.34849236119064,252609600,0.005902205276000938,0.006962362871191674,1
2015-02-18,28.621994018554688,28.635334989242327,28.339597698284383,28.379622306808475,179566800,0.006962362871191674,-0.0020976041318476746,0
2015-02-19,28.56195640563965,28.690924777826144,28.535274464126015,28.568626891018056,149449600,-0.0020976041318476746,0.008174258821100233,1
2015-02-20,28.795429229736328,28.795429229736328,28.4730100443584,28.59975264035525,195793600,0.008174258821100233,0.0270269822716922,1
2015-02-23,29.57368278503418,29.57368278503418,28.831006151951826,28.911055353853747,283896400,0.0270269822716922,-0.006240645432958991,0
2015-02-24,29.389123916625977,29.707098350862747,29.166765406194134,29.560340919676545,276912400,-0.006240645432958991,-0.025573122132036774,0
2015-02-25,28.63755226135254,29.262382551809083,28.495242944451096,29.25348631098426,298846800,-0.025573122132036774,0.01265637982393475,1
2015-02-26,29.0,29.10006066310566,28.152814516558337,28.637554498809845,365150000,0.01265637982393475,-0.015028394501784725,0
2015-02-27,28.564176559448242,29.0333531655874,28.515257414321187,28.906607182415925,248059200,-0.015028394501784725,0.00490442782732603,1
2015-03-02,28.704267501831055,28.968874747744586,28.528605721266338,28.73984568797058,192386800,0.00490442782732603,0.0020915918830259894,1
2015-03-03,28.764305114746094,28.799883300697513,28.48190877725586,28.675363042790107,151265200,0.0020915918830259894,-0.006339062037905241,0
2015-03-04,28.581966400146484,28.808773070180983,28.53305064084708,28.706490037661048,126665200,-0.006339062037905241,-0.016570836443628112,0
2015-03-05,28.108339309692383,28.628657394839173,27.963805942775803,28.590856856303365,226068400,-0.016570836443628112,0.001503169093290957,1
2015-03-06,28.150590896606445,28.76652330753673,28.074989807114648,28.55083525175208,291368400,0.001503169093290957,0.004265392471598961,1
2015-03-09,28.27066421508789,28.81099722348831,27.808158051686863,28.452998147289698,354114000,0.004265392471598961,-0.020685846753164427,0
2015-03-10,27.685861587524414,28.288453012050585,27.52798723170783,28.108343142090717,275426400,-0.020685846753164427,-0.018231508473951608,0
2015-03-11,27.181106567382812,27.74367338378652,27.15220056885229,27.739226959574506,275756000,-0.018231508473951608,0.0180791465530743,1
2015-03-12,27.672517776489258,27.77258013068387,27.045466803421156,27.196670668382446,193450800,0.0180791465530743,-0.006910425286260624,0
2015-03-13,27.48128890991211,27.883758988182482,27.256708024223766,27.661400466261505,207309200,-0.006910425286260624,0.011004219151575123,1
2015-03-16,27.78369903564453,27.78369903564453,27.32119455940393,27.54577546449357,143497200,0.011004219151575123,0.0167266209275152,1
2015-03-17,28.24842643737793,28.310686551220204,27.939348231903164,27.994937861613888,204092400,0.0167266209275152,0.011256144452334693,1
2015-03-18,28.566394805908203,28.719822703245804,28.099442327247523,28.239527561907543,261083600,0.011256144452334693,-0.007550301401787696,0
2015-03-19,28.350709915161133,28.73983730615354,28.32847440353944,28.62865805158428,183238000,-0.007550301401787696,-0.012548828752436236,0
2015-03-20,27.99494171142578,28.55083638851777,27.830396859863175,28.517483963273463,274780400,-0.012548828752436236,0.010405104115085217,1
2015-03-23,28.286231994628906,28.428541336208223,28.13280404655136,28.266220538685488,150838800,0.010405104115085217,-0.004088028346612149,0
2015-03-24,28.170597076416016,28.470778996147455,28.141689387560522,28.29067086218496,131369200,-0.004088028346612149,-0.026126601661558668,0
2015-03-25,27.434595108032227,28.199509002111668,27.434595108032227,28.13724888449329,206620800,-0.026126601661558668,0.0069702854543871595,1
2015-03-26,27.625822067260742,27.768131384433865,27.261154229947007,27.296732407470724,190291600,0.0069702854543871595,-0.007968372026100456,0
2015-03-27,27.405689239501953,27.728108434323467,27.330088152452873,27.69920243570958,158184800,-0.007968372026100456,0.025314518438074973,1
2015-03-30,28.099451065063477,28.10612155024622,27.57246068163208,27.58357928791074,188398800,0.025314518438074973,-0.015351809182671539,0
2015-03-31,27.668073654174805,28.126131711225387,27.652508623977777,28.037187954473346,168362400,-0.015351809182671539,-0.0014467078159654534,0
2015-04-01,27.6280460357666,27.821498558372735,27.372333399161498,27.75479032396762,162485600,-0.0014467078159654534,0.008611704769047046,1
2015-04-02,27.865970611572266,27.91933618318835,27.614706086104803,27.801486434991567,128880400,0.008611704769047046,0.016198654135711976,1
2015-04-06,28.31736183166504,28.35294001500725,27.645839737461767,27.676969799655623,148776000,0.016198654135711976,-0.010522176576452269,0
2015-04-07,28.01940155029297,28.488576533226613,28.012731065181562,28.38184537852191,140049200,-0.010522176576452269,-0.0032537258080809206,0
2015-04-08,27.928234100341797,28.1061216224908,27.78814882176073,27.98382373895572,149316800,-0.0032537258080809206,0.0076431943915351575,1
2015-04-09,28.141695022583008,28.146143143202508,27.7192151726219,27.98382066980979,129936000,0.0076431943915351575,0.0042668763584550184,1
2015-04-10,28.26177215576172,28.286231732662372,27.852633226625628,28.006059476821086,160752000,0.0042668763584550184,-0.0019670239695361857,0
2015-04-13,28.206180572509766,28.588639230734085,28.152814997705434,28.544164808218575,145460400,-0.0019670239695361857,-0.004335630080330444,0
2015-04-14,28.08388900756836,28.30402352421156,27.997169298088878,28.239539333182478,102098400,-0.004335630080330444,0.003800449957844565,1
2015-04-15,28.19062042236328,28.268445585854018,28.019405062683663,28.10834883372793,115881600,0.003800449957844565,-0.00481183902250637,0
2015-04-16,28.05497169494629,28.261765168962683,28.04163072773902,28.079431265800114,113476000,-0.00481183902250637,-0.01125428609986412,0
2015-04-17,27.739233016967773,28.048311309255556,27.674748824815893,27.91712056059098,207828000,-0.01125428609986412,0.022845566429790853,1
2015-04-20,28.37295150756836,28.48857721065811,27.83262014670152,27.92156390871118,188217200,0.022845566429790853,-0.0054074464771096675,0
2015-04-21,28.219526290893555,28.50636734678086,28.16615901385577,28.484133526040274,129740400,-0.0054074464771096675,0.013473799098745687,1
2015-04-22,28.599750518798828,28.655340146392774,28.088326962811,28.237306757612185,150618000,0.013473799098745687,0.008163790124196213,1
2015-04-23,28.833232879638672,29.00000179276501,28.493024568294725,28.52860275072968,183083600,0.008163790124196213,0.004704199625876093,1
2015-04-24,28.968870162963867,29.04669700871143,28.73539301864322,29.015566948996813,178103600,0.004704199625876093,0.018191495658653745,1
2015-04-27,29.49585723876953,29.60259177459487,29.16231944838953,29.42025615391798,387816800,0.018191495658653745,-0.015755554526664106,0
2015-04-28,29.0311336517334,29.916119788836074,28.811000844246536,29.898334089439555,475696000,-0.015755554526664106,-0.014705852401421082,0
2015-04-29,28.604206085205078,29.26016318298656,28.52860498629819,28.942192058978048,253544400,-0.014705852401421082,-0.027130178473574684,0
2015-04-30,27.828168869018555,28.604199621886025,27.70142458160776,28.604199621886025,332781600,-0.027130178473574684,0.030363451616606696,1
2015-05-01,28.673128128051758,28.935512924490588,27.861520953663764,28.039406737224382,234050400,0.030363451616606696,-0.0019384051475632713,0
2015-05-04,28.6175479888916,29.033360832273065,28.519709672801845,28.795435527880013,203953200,-0.0019384051475632713,-0.022532969399760905,0
2015-05-05,27.97270965576172,28.56195852744418,27.968261534204885,28.495250275782126,197085600,-0.022532969399760905,-0.006279730823286589,0
2015-05-06,27.797048568725586,28.183952050864338,27.430156545930917,28.141703374744882,288564000,-0.006279730823286589,0.006184857213964001,1
2015-05-07,27.968969345092773,28.152064873884004,27.69209185000593,27.85955733500573,175763600,0.006184857213964001,0.018840893506762768,1
2015-05-08,28.495929718017578,28.495929718017578,28.158765372131114,28.286039082313177,222201600,0.018840893506762768,-0.010186428795466496,0
2015-05-11,28.205657958984375,28.482533795746967,28.051589142485113,28.44457535513179,168143200,-0.010186428795466496,-0.0035623748299959956,0
2015-05-12,28.105178833007812,28.330697825742963,27.870726438466505,28.04489029564702,192640000,-0.0035623748299959956,0.0011122340451523716,1
2015-05-13,28.136438369750977,28.399917500772432,28.105178278235485,28.167698461266472,138776800,0.0011122340451523716,0.023331304400465935,1
2015-05-14,28.792898178100586,28.792898178100586,28.393215389059556,28.449037217015196,180814000,0.023331304400465935,-0.0013956888985663385,0
2015-05-15,28.75271224975586,28.91347941005312,28.62767188221232,28.819699134395467,152832000,-0.0013956888985663385,0.011027680679856822,1
2015-05-18,29.069787979125977,29.18813003192907,28.661171616635976,28.66563831874989,203531600,0.011027680679856822,-0.0009219247026807098,0
2015-05-19,29.042987823486328,29.223850035423112,28.946972489400906,29.181424892950112,178532800,-0.0009219247026807098,-7.703477203813147e-05,0
2015-05-20,29.04075050354004,29.246174444717788,28.879983348341042,29.027353808455853,145819600,-7.703477203813147e-05,0.010225922365429518,1
2015-05-21,29.337718963623047,29.391309143552125,28.98939131181877,29.04298149174785,158921600,0.010225922365429518,0.008752251255963905,1
2015-05-22,29.59449005126953,29.690505338626117,29.339942727409557,29.38460290223196,182384000,0.008752251255963905,-0.022030433546300077,0
2015-05-26,28.9425106048584,29.677128031092586,28.83086690907407,29.607909484841535,282790400,-0.022030433546300077,0.018669768068995563,1
2015-05-27,29.482860565185547,29.53198405537011,29.038520913645133,29.103272746836808,183332800,0.018669768068995563,-0.001968945839271652,0
2015-05-28,29.4248104095459,29.46276885496646,29.272976627863645,29.442673808642926,122933200,-0.001968945839271652,-0.011382844771286815,0
2015-05-29,29.089872360229492,29.35111812101568,29.005022086658286,29.30199463706332,203538000,-0.011382844771286815,0.00199574191892693,1
2015-06-01,29.14792823791504,29.337723842184424,29.038519620453748,29.089874755325262,128451200,0.00199574191892693,-0.0044430967361472895,0
2015-06-02,29.018421173095703,29.17472161334342,28.875517426712925,28.99609107859143,134670400,-0.0044430967361472895,0.0012313650378827923,1
2015-06-03,29.054153442382812,29.237250733466112,29.0050299451212,29.174730538241356,123934000,0.0012313650378827923,-0.005840707360407316,0
2015-06-04,28.884456634521484,29.156867520322322,28.783977991387278,28.933580132426236,153800400,-0.005840707360407316,-0.005488988412003515,0
2015-06-05,28.725910186767578,28.958130890010946,28.661158367976824,28.915705757278378,142507200,-0.005488988412003515,-0.006606686962382091,0
2015-06-08,28.5361270904541,28.85096310562746,28.319538065016676,28.781741157699003,210699200,-0.006606686962382091,-0.0029735684070788526,0
2015-06-09,28.45127296447754,28.598643429224612,28.049356767393892,28.290505804225184,224301600,-0.0029735684070788526,0.011458395414362554,1
2015-06-10,28.777278900146484,28.87998918795648,28.54729146556497,28.562921514172693,156349200,0.011458395414362554,-0.0022501948953781437,0
2015-06-11,28.7125244140625,29.067550543389032,28.687962665091124,28.844263155320245,141563600,-0.0022501948953781437,-0.011043049278738892,0
2015-06-12,28.395450592041016,28.654464723898236,28.38205389678882,28.623204632611635,147544800,-0.011043049278738892,-0.0019657570693701887,0
2015-06-15,28.339632034301758,28.41108392315489,28.069454526339996,28.156536462643892,175955600,-0.0019657570693701887,0.005357673230593107,1
2015-06-16,28.491466522216797,28.547288361681776,28.216824026035603,28.364192796378532,125976400,0.005357673230593107,-0.0023511598211616302,0
2015-06-17,28.42447853088379,28.553983890961618,28.299436464414363,28.51825880307548,131672400,-0.0023511598211616302,0.004556180852310909,1
2015-06-18,28.553985595703125,28.649999223978433,28.406616831110373,28.408850181595085,141628800,0.004556180852310909,-0.010009343701805284,0
2015-06-19,28.268178939819336,28.540589786812227,28.223522150021005,28.516028041358947,218867600,-0.010009343701805284,0.007977981017993407,1
2015-06-22,28.493701934814453,28.594180571703895,28.37535989915212,28.466906836655117,136157200,0.007977981017993407,-0.004545111937915625,0
2015-06-23,28.364194869995117,28.493701955873092,28.33070142315806,28.464675210506293,121075600,-0.004545111937915625,0.008501845234825112,1
2015-06-24,28.605342864990234,28.982699035849468,28.384288863009008,28.404383907031253,221123600,0.008501845234825112,-0.004761613283548849,0
2015-06-25,28.469135284423828,28.84872307346394,28.469135284423828,28.77280619707479,127752400,-0.004761613283548849,-0.005882275697496442,0
2015-06-26,28.301671981811523,28.578547822431265,28.248083494105483,28.507095937640774,176267200,-0.005882275697496442,-0.017514963209553258,0
2015-06-29,27.80596923828125,28.239147177225394,27.794805894589647,28.01362651067182,196645600,-0.017514963209553258,0.007227505251628186,1
2015-06-30,28.00693702697754,28.161005869183608,27.879663284495695,28.03819712488202,177482800,0.007227505251628186,0.009327757354906652,1
2015-07-01,28.268178939819336,28.3440975267333,28.13197351632289,28.33516582806417,120955200,0.009327757354906652,-0.0012637083067853494,0
2015-07-02,28.23245620727539,28.288278050960418,28.08285237150343,28.230222856534695,108844000,-0.0012637083067853494,-0.0034801523962605385,0
2015-07-06,28.13420295715332,28.1855597914771,27.87742219262861,27.89751893772821,112241600,-0.0034801523962605385,-0.0024602002993133754,0
2015-07-07,28.064987182617188,28.167699157786085,27.6362741817874,28.109643970587225,187787200,-0.0024602002993133754,-0.02482286421710389,0
2015-07-08,27.36833381652832,27.830538620225102,27.361635467764923,27.794813525637824,243046400,-0.02482286421710389,-0.02039649202108962,0
2015-07-09,26.810115814208984,27.70103198892368,26.620321880745106,27.65414184325949,314380000,-0.02039649202108962,0.026734424086358288,1
2015-07-10,27.52686882019043,27.654142562746713,27.064663996849458,27.22766453905894,245418000,0.026734424086358288,0.01930542300873328,1
2015-07-13,28.058286666870117,28.080615059129947,27.759080759237573,27.917614558893636,165762000,0.01930542300873328,-0.000397603826839954,0
2015-07-14,28.047130584716797,28.21682948652353,27.919856834248666,28.143144235318907,127072400,-0.000397603826839954,0.009632653993866258,1
2015-07-15,28.317298889160156,28.3909841163044,28.040423079234454,28.07168316889314,134596800,0.009632653993866258,0.01332590617805507,1
2015-07-16,28.694652557373047,28.70805265866787,28.43564014939327,28.522722068791797,144889600,0.01332590617805507,0.008637778310428335,1
2015-07-17,28.9425106048584,28.9425106048584,28.650004667038697,28.821936912533218,184658800,0.008637778310428335,0.018900949775906062,1
2015-07-20,29.489551544189453,29.69050872544165,29.18364566580743,29.24393418302044,235600800,0.018900949775906062,-0.009994231945141041,0
2015-07-21,29.194826126098633,29.67935935161535,29.098814184187123,29.663731006067156,307025600,-0.009994231945141041,-0.04229485035014868,0
2015-07-22,27.96003532409668,28.02255549406574,27.23881661241787,27.23881661241787,461802400,-0.04229485035014868,-0.0004787466306790389,0
2015-07-23,27.9466495513916,28.377592563285585,27.924319450351526,28.17886692957112,203998000,-0.0004787466306790389,-0.005273444551573636,0
2015-07-24,27.799274444580078,28.076150275307967,27.665302378327695,27.982369999286025,168649200,-0.005273444551573636,-0.013895328836172727,0
2015-07-27,27.412994384765625,27.600556693701055,27.26785893211703,27.4844462873249,177822000,-0.013895328836172727,0.004968305707978349,1
2015-07-28,27.549190521240234,27.667534238662494,27.363863329620226,27.549190521240234,134472400,0.004968305707978349,-0.0031608914884057038,0
2015-07-29,27.46211051940918,27.57598754415561,27.30134335589593,27.49783731287758,148046800,-0.0031608914884057038,-0.005040889203437593,0
2015-07-30,27.32367706298828,27.368333857175575,27.17630657578471,27.312512012667707,134513200,-0.005040889203437593,-0.00874428186539844,0
2015-07-31,27.08475112915039,27.3839553040279,26.99766921535488,27.37502360728644,171540000,-0.00874428186539844,-0.023577890749503005,0
2015-08-03,26.446149826049805,27.36832581299391,26.240724203944076,27.12940845686545,279904000,-0.023577890749503005,-0.032083461860708096,0
2015-08-04,25.597665786743164,26.28092464255406,25.287296456584127,26.21840444706124,496554400,-0.032083461860708096,0.0066292370006622026,1
2015-08-05,25.767358779907227,26.22286514738283,25.030509893554626,25.220303787449335,397250400,0.0066292370006622026,0.00217609556285403,1
2015-08-06,25.82343101501465,26.1307199254701,25.596891241758055,26.01184224596239,211612000,0.00217609556285403,0.0033872729092396803,1
2015-08-07,25.91090202331543,26.07464030246931,25.68211883555042,25.70006308474001,154681600,0.0033872729092396803,0.03635768719025534,1
2015-08-10,26.852962493896484,26.913522213707832,26.13745117547773,26.13745117547773,219806400,0.03635768719025534,-0.052038095032448384,0
2015-08-11,25.455585479736328,26.507543892764915,25.419698681217923,26.424552997349956,388331200,-0.052038095032448384,0.015419834081344508,1
2015-08-12,25.848106384277344,25.88848010107389,24.58979420725311,25.2402588839715,404870000,0.015419834081344508,-0.0007810740554132778,0
2015-08-13,25.827917098999023,26.108289621325852,25.691095171202885,26.027542197995082,194143200,-0.0007810740554132778,0.00703449684582691,1
2015-08-14,26.00960350036621,26.08810748113109,25.57222295663443,25.641754809417833,171718000,0.00703449684582691,0.010348165731103087,1
2015-08-17,26.27875518798828,26.38866073170756,25.906419676856473,26.027540805371952,163538800,0.010348165731103087,-0.0056330418367853685,0
2015-08-18,26.130725860595703,26.341566599691646,26.020820282480347,26.11502506372208,138242800,-0.0056330418367853685,-0.01278990273449121,0
2015-08-19,25.79651641845703,26.13520520520476,25.7224976592639,26.041000445099755,193146000,-0.01278990273449121,-0.02051977980605113,0
2015-08-20,25.26717758178711,25.648483611062783,25.038392595214948,25.58792388594571,274006400,-0.02051977980605113,-0.06116298004767473,0
2015-08-21,23.72176170349121,25.098951562027775,23.697088781656007,24.769233162283008,513102000,-0.06116298004767473,-0.02496197847798931,0
2015-08-24,23.129619598388672,24.40363281481871,20.63542422784011,21.279160360566053,648825200,-0.02496197847798931,0.006012081557688731,1
2015-08-25,23.2686767578125,24.921753826886736,23.214845710679146,24.921753826886736,414406400,0.006012081557688731,0.05735494801093299,1
2015-08-26,24.60325050354004,24.648109423295963,23.562507821628127,24.020074279164454,387098400,0.05735494801093299,0.029446967557417825,1
2015-08-27,25.327741622924805,25.399516948122706,24.677276775735773,25.172977094026702,338464400,0.029446967557417825,0.0032765191978239017,1
2015-08-28,25.410728454589844,25.415213663018278,25.018206833650943,25.1595140011359,212657600,0.0032765191978239017,-0.004678161972116457,0
2015-08-31,25.291852951049805,25.688859814939384,25.121385924552218,25.1281145934092,224917200,-0.004678161972116457,-0.044697012831239946,0
2015-09-01,24.1613826751709,25.094461536427897,24.080635252116398,24.70642692515973,307383600,-0.044697012831239946,0.042889126785086606,1
2015-09-02,25.197643280029297,25.197643280029297,24.477646711607818,24.72437594701632,247555200,0.042889126785086606,-0.017536077618788615,0
2015-09-03,24.755775451660156,25.296332841717195,24.681756687277375,25.23128620434368,212935600,-0.017536077618788615,-0.009966441577557106,0
2015-09-04,24.509048461914062,24.7737202433098,24.33858316703833,24.441760070123664,199985200,-0.009966441577557106,0.027820977758408638,1
2015-09-08,25.190914154052734,25.246988668124622,24.74456150119284,25.06530779013438,219374400,0.027820977758408638,-0.019232402943403892,0
2015-09-09,24.706432342529297,25.574464763811182,24.621197982139098,25.516148498685553,340043200,-0.019232402943403892,0.021969946467637724,1
2015-09-10,25.249231338500977,25.408482748135636,24.650355957637192,24.733345140663832,251571200,0.021969946467637724,0.01456865904927751,1
2015-09-11,25.61707878112793,25.61707878112793,25.067549271104706,25.07427793846086,199662000,0.01456865904927751,0.009631422036945558,1
2015-09-14,25.863807678222656,26.218199009025287,25.762874239912513,26.148667160912005,233453600,0.009631422036945558,0.008411968539427939,1
2015-09-15,26.08137321472168,26.13744771912597,25.664178765053123,26.00286925080729,173364800,0.008411968539427939,0.0011180218793840346,1
2015-09-16,26.110532760620117,26.139690886531813,25.892963412159954,26.074644256798294,148694000,0.0011180218793840346,-0.021389700483708696,0
2015-09-17,25.55203628540039,26.128482269521882,25.50717735491766,25.94231616788589,256450400,-0.021389700483708696,-0.004125814962662955,0
2015-09-18,25.446613311767578,25.6372680249508,25.09222369020749,25.168484206474112,297141200,-0.004125814962662955,0.015513492858371114,1
2015-09-21,25.841379165649414,25.877267676484564,25.49371820104041,25.49595994952382,200888000,0.015513492858371114,-0.015710207719404456,0
2015-09-22,25.435405731201172,25.61035798123911,25.238022301407604,25.430918810746544,201384800,-0.015710207719404456,0.008112720068977008,1
2015-09-23,25.641756057739258,25.731475630663425,25.41297277247823,25.486989837226535,143026800,0.008112720068977008,0.005947931609423529,1
2015-09-24,25.79427146911621,25.906420475503673,25.204368311571052,25.401749946760095,200878000,0.005947931609423529,-0.002521734738764936,0
2015-09-25,25.729225158691406,26.173335982439163,25.574458980357516,26.117261478551004,224607600,-0.002521734738764936,-0.019788911751074334,0
2015-09-28,25.22007179260254,25.697825994691254,25.22007179260254,25.536331134475855,208436000,-0.019788911751074334,-0.030060470039850795,0
2015-09-29,24.461944580078125,25.460071920955418,24.192787606840596,25.307549179785273,293461600,-0.030060470039850795,0.011369966278635957,1
2015-09-30,24.740076065063477,25.018205173145,24.38792818838707,24.710916222809423,265892000,0.011369966278635957,-0.006527984704251977,0
2015-10-01,24.57857322692871,24.587545351540907,24.069415850547735,24.464180777195438,255716400,-0.006527984704251977,0.0073011925656267795,1
2015-10-02,24.758026123046875,24.899335035299416,24.1232637375042,24.226440668409577,232079200,0.0073011925656267795,0.003623557972613378,1
2015-10-05,24.84773826599121,24.980075008332264,24.46418879718582,24.645869674183544,208258800,0.003623557972613378,0.004784311431677235,1
2015-10-06,24.966617584228516,25.06306582262484,24.621198351629094,24.814094828421737,192787200,0.004784311431677235,-0.004761530785507784,0
2015-10-07,24.84773826599121,25.069792861350468,24.540451025761318,25.063064193499937,187062400,-0.004761530785507784,-0.011554672082341066,0
2015-10-08,24.560630798339844,24.715396964671644,24.271286175364615,24.715396964671644,247918400,-0.011554672082341066,0.023927136183369058,1
2015-10-09,25.148296356201172,25.184183152026744,24.55839142763354,24.67278390489033,211064400,0.023927136183369058,-0.004637787780765179,0
2015-10-12,25.03166389465332,25.289607013539783,24.995777093845483,25.28512180516072,121868800,-0.004637787780765179,0.0017024793350646217,1
2015-10-13,25.07427978515625,25.222315611668947,24.82530880709283,24.856710397906387,132197200,0.0017024793350646217,-0.014133498005194478,0
2015-10-14,24.719892501831055,25.013722454604014,24.574098399850914,24.96213485177418,177849600,-0.014133498005194478,0.014971054392619143,1
2015-10-15,25.089975357055664,25.143806399920564,24.782686469488283,24.88137814078893,150694000,0.014971054392619143,-0.007330490020314939,0
2015-10-16,24.90605354309082,25.12137944728802,24.79166106824106,25.072033606715255,156930400,-0.007330490020314939,0.006213918039936539,1
2015-10-19,25.06081771850586,25.065302925807504,24.697454321783546,24.85222049818976,119036800,0.006213918039936539,0.018258423759460962,1
2015-10-20,25.518388748168945,25.608108311660388,24.85671017602895,24.973344410686988,195871200,0.018258423759460962,-8.767481240168351e-05,0
2015-10-21,25.516151428222656,25.92437388726271,25.502692379045122,25.569982491156885,167180800,-8.767481240168351e-05,0.015295027318368737,1
2015-10-22,25.906421661376953,25.906421661376953,25.592404086866217,25.643993385119497,166616400,0.015295027318368737,0.03099571460945194,1
2015-10-23,26.709409713745117,26.743054760358998,26.092590133770575,26.175579309325563,237467600,0.03099571460945194,-0.031911197712159334,0
2015-10-26,25.857080459594727,26.496329597653407,25.776333019918006,26.48511572124512,265335200,-0.031911197712159334,-0.0063324338178196715,0
2015-10-27,25.693342208862305,26.13969484741818,25.56773413771088,25.883995208345304,279537600,-0.0063324338178196715,0.04120472928266361,1
2015-10-28,26.752029418945312,26.75875979834217,26.032032836740395,26.227172769046906,342205600,0.04120472928266361,0.01056434128954642,1
2015-10-29,27.03464698791504,27.07053550169343,26.527732853975635,26.624181095681912,204909200,0.01056434128954642,-0.008545823635077943,0
2015-10-30,26.803613662719727,27.18940653484636,26.792398077102376,27.137817236767894,197461200,-0.008545823635077943,0.014058751084213617,1
2015-11-02,27.180438995361328,27.220812714635596,26.82829110940293,27.095206348563828,128813200,0.014058751084213617,0.011470432573788658,1
2015-11-03,27.492210388183594,27.698564171983563,27.072772442001682,27.092960155231147,182076000,0.011470432573788658,-0.004650323480855478,0
2015-11-04,27.364362716674805,27.772585108424046,27.27913007180702,27.61781890283362,179544400,-0.004650323480855478,-0.004609945613682553,0
2015-11-05,27.23821449279785,27.63692237202805,27.0715239466286,27.44770463648238,158210800,-0.004609945613682553,0.001157788896304579,1
2015-11-06,27.269750595092773,27.438694204532553,27.170638179524726,27.281014189822066,132169200,0.001157788896304579,-0.0040475748997897965,0
2015-11-09,27.159374237060547,27.438693853221398,27.042240758858657,27.247224775357775,135485600,-0.0040475748997897965,-0.031516712790078505,0
2015-11-10,26.30340003967285,26.596236395810674,26.143466919148995,26.332684706436872,236511600,-0.031516712790078505,-0.0056523460219917165,0
